Country Name,Country Code,Indicator Name,Indicator Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Swaziland,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.78825111,19.74638771,20.63912514,21.42585103,22.06595297,22.51881857,22.73966316,22.80131094,22.85078357,22.8953062,22.93479907,22.96918242,22.9983765,23.02230153,23.04087778,23.05402546,23.06166484,23.06304303,23.02949216,22.95148285,22.84093308,22.70956191,22.56908843,22.4312317,22.30771078,22.21024476,22.1505527,22.13998997,22.16920088,22.23438656,22.33307921,22.46347537,22.62377159,22.81216444,23.02685045,23.26602618,23.52788817,23.8052005,24.05792954,24.34595495,24.66527989,25.01561805,25.39668292,25.80818785,26.24984613
Sint Maarten (Dutch part),SXM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Seychelles,SYC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.39625265,49.38562314,49.37200928,49.3554346,49.33592264,49.31349692,49.28818097,49.25999832,49.20075636,49.08322842,48.90888697,48.67920447,48.39565337,48.05970614,47.68828362,46.85163991,45.44695241,44.37767257,43.95345385,43.64060663,43.39742307,43.21729859,43.09484645,43.00493286,42.92377569,42.85103491,42.78804314,42.73613301,42.69663713,42.67088812,42.66030724,42.67398449,42.72617585,42.81506963,42.93862562,43.09480357,43.28156325,43.49686444,43.7386669,44.0049304,44.29361472,44.60267961,44.910821,45.09710813,45.28986225
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.73298797,47.00421704,47.25558553,47.48620443,47.69986873,47.90046366,48.09187445,48.27798635,48.4626846,48.64985444,48.8433811,49.04714982,49.26504585,49.50095442,49.75874354,50.04544332,50.36565416,50.71423957,51.08585639,51.47516145,51.87681161,52.2854637,52.69577457,53.10240105,53.5,53.82272024,54.05977038,54.28839694,54.58584644,55.02936538,55.69620029,58.48177042,65.08966628,73.06204919,76,75.75290672,75.15400963,74.53955963,74.06126024,73.82487883,73.41250311,73.01250076,72.61249924,72.16738031,72.07613458
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.07328778,56.08266707,57.59951335,59.50243395,61.68086118,64.02422735,66.42196478,68.76350578,70.93828266,72.83572775,74.35235651,75.6311625,76.85695152,78.02458904,79.13460046,80.18751118,81.18384661,82.12413215,83.00889321,83.83865518,84.61394347,85.33379637,86.0142597,86.67156552,87.30418831,87.90843607,88.4806168,89.0170385,89.51400918,89.96783684,90.37482947,90.73129508,91.03526676,91.31689279,91.59712005,91.87379372,92.14669045,92.41558688,92.68025966,92.94048543,93.19604084,93.44670254,93.69224717,93.93245137,94.16709179
Chad,TCD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.08281851,19.39664571,19.68730651,19.95498807,20.19987752,20.42216202,20.62202871,20.79966476,20.9552573,21.08899348,21.20106046,21.29164539,21.36093541,21.41011998,21.45070616,21.4898472,21.52693574,21.56187198,21.59455615,21.62488844,21.65276908,21.67809826,21.7007762,21.72070312,21.73777921,21.7519047,21.76297978,21.77090468,21.7755796,21.77843966,21.84723782,21.95587368,22.10619041,22.29759299,22.52945135,22.80112588,23.11197347,23.46134947,23.84860849,24.27310474,24.73419218,25.23122464,25.76355586,26.33053952,26.93152924
East Asia & Pacific (IDA & IBRD countries),TEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.39417233,21.06838937,21.48708157,22.38576942,23.53041914,24.17125356,24.90621198,25.62827088,26.13899762,26.58145294,26.73621738,27.45613142,28.03835602,28.64996998,29.26991142,29.90806119,31.19743141,32.47646536,33.75488417,35.01353978,36.41121528,37.49980314,38.72796985,39.95945279,41.03905211,42.11376975,43.26533267,44.53935835,45.5089965,46.66370451,47.49444106,49.47569736,50.54896042,51.69775214,52.75302273,54.02108771,55.24056792,56.39883673,57.59529673,58.60981417,59.33019976,60.32087549,60.83018278,61.19910113,61.5847679
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.81179118,58.29968271,58.79610557,59.26552979,59.70681872,60.10684284,60.52871849,60.94879764,61.34043723,61.65849796,61.84390183,61.9885514,61.99280898,61.98590731,62.0389172,62.10418808,62.20167074,62.30079698,62.4113086,62.46340609,62.66849502,62.83945814,63.01336639,63.22226794,63.36235535,63.48587676,63.70217136,63.94856871,64.19452427,64.43543794,64.72586674,65.09534581,65.61540489,66.46646336,67.3911891,68.07198892,68.29986647,68.36719968,68.46563241,68.63938814,68.75507548,68.86803707,68.91127833,68.95992373,69.06970127
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.71259788,25.05723949,25.4281874,25.81157847,26.20216817,26.59955068,27.00332021,27.41307096,27.82839714,28.24889295,28.67415259,29.10377027,29.53734018,29.97445654,30.41471354,30.85770538,31.30302628,31.75027042,32.19903202,32.64890528,33.09948441,33.55036359,34.00113704,34.45139897,34.90074356,35.34876503,35.79505758,36.23921541,36.68083272,37.11950372,37.5545883,37.98723056,38.41943596,38.85167679,39.28395065,39.71625513,40.14858783,40.58094634,41.01332827,41.4457312,41.87815273,42.31059045,42.7332328,43.2496853,43.81484916
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,17.08440667,17.28275389,17.44397263,17.57964351,17.70134659,17.82066197,17.9491697,18.09844987,18.28008255,18.50564782,18.80714808,19.35684517,20.22514724,21.34436888,22.65786375,24.10898552,25.64108786,27.19752444,28.72164893,30.156815,31.46262127,32.74280548,34.0732781,35.42703544,36.78551628,38.13015944,39.4424037,40.70368787,41.89545074,42.99913112,44.00187366,44.80487236,45.37356581,45.83213438,46.31387995,46.95210438,47.88010956,49.23119736,54.58437347,55.92661667,57.23587799,58.50877762,59.74237442,60.93419266,61.86893384
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.25021211,34.05651618,33.87597022,33.70114582,33.52461459,33.33894812,33.13671802,32.91049588,32.65285331,32.33080112,31.88351411,31.29604168,30.61773652,29.88725504,29.1432537,28.42438893,27.76931717,27.21669485,26.80517841,26.5734243,26.53551047,26.53450418,26.5336514,26.53312044,26.53277726,26.53248783,26.53211808,26.53153399,26.53060151,26.52918659,26.5274313,26.47922134,26.41022491,26.48831558,26.56337357,26.47883224,26.37185097,26.2731514,26.23387527,26.13007355,26.19254423,26.19915252,26.19571266,26.18901276,26.17880637
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.16627611,46.95915474,46.71400115,46.44498341,46.16626959,45.89202774,45.63642593,45.41363222,45.23781467,45.11272769,45.00149606,44.89480927,44.80281583,44.73336317,44.69429875,44.71041453,44.84159806,45.08278731,45.3928311,45.73527609,46.07366891,46.3715562,46.59248461,46.70000076,46.73754274,46.77286839,46.80600405,46.83697603,46.86581067,46.8925343,46.91717322,46.93975379,46.96030231,46.97884512,46.99540854,47.0100189,47.02270252,47.03348574,47.04239487,47.04945625,47.05469619,47.05814103,47.05921034,47.06788751,47.08752539
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.03528037,65.68949261,66.31055065,66.90204899,67.47045386,68.02064731,68.55517536,69.07469353,69.57986995,70.07191774,70.55228525,71.02604618,71.48654737,71.93024621,72.37097009,72.82577551,73.30628798,73.83053372,74.38700894,74.92849984,75.4082129,75.82806384,76.21741478,76.56951914,76.88329369,77.16290196,77.40712923,77.64022926,77.86525828,78.08314985,78.2956489,78.50114367,78.70477501,78.91658362,79.13305031,79.35482582,79.57671939,79.79522841,79.99228219,80.2043693,80.41929773,80.62109991,80.81952551,81.03980759,81.27200967
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.63910994,17.11964544,17.59682577,18.06820524,18.53133817,18.98377887,19.42308166,19.84680085,20.25249076,20.6377057,21,21.33970072,21.66163455,21.97010519,22.26941636,22.56387179,22.85777518,23.15543025,23.46114072,23.77921031,24.11394272,24.46964167,24.85061089,25.26115408,25.70408301,26.30973089,27.12169788,28.00116552,28.80767455,29.4007657,29.639884,29.63335231,29.61360823,29.58369063,29.5463092,29.5043315,29.44629076,29.36009968,29.24861751,29.11487552,28.96190499,28.79273717,28.58572923,28.59547183,28.66410742
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.34966005,39.96109963,40.54400448,41.01218006,41.46739741,41.91194944,42.33331388,42.74953461,43.09423643,43.40353004,43.69677386,43.95206422,44.23055155,44.4277831,44.64489192,44.88228638,45.09184823,45.37613393,45.62818618,45.88050734,46.15120255,46.42201221,46.62731627,46.82350271,47.07027741,47.31881486,47.53091669,47.74794391,47.97480672,48.20688465,48.45792123,48.77091971,49.23547544,49.78610781,50.14243142,50.38510772,50.59241768,50.78665714,50.99171565,51.22343311,51.44953628,51.67357546,51.92527556,52.17767092,52.39419644
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.61737513,20.74260376,20.88228961,21.0338097,21.19454101,21.36186056,21.53314536,21.7057724,21.87711868,22.04456122,22.20547701,22.35724307,22.49723638,22.62283397,22.73141282,22.82034995,22.88569278,22.9319816,22.96822574,22.99877725,23.02515138,23.04886341,23.07142859,23.09436218,23.11917945,23.14739565,23.18014213,23.22399766,23.28890008,23.36120682,23.42436191,23.46075468,23.45890626,23.4170795,23.34310409,23.24344228,23.12770385,22.97113007,22.70171389,22.32881556,21.87662068,21.2580039,21.14721945,21.14794454,21.15052711
South Asia (IDA & IBRD),TSA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.33138328,22.6607285,22.94141772,23.1995442,23.43877475,23.66302131,23.87652447,24.08390124,24.28958876,24.4976626,24.71282725,24.93697833,25.15982774,25.37761073,25.59459928,25.81333462,26.03694909,26.26850021,26.5109397,26.76737282,27.04118505,27.3367177,27.66241109,28.02279293,28.41064857,28.81943525,29.24272973,29.67449732,30.10903987,30.54066597,30.9636904,31.34991455,31.6728581,32.00037733,32.31958108,32.63803481,32.95321399,33.26438762,33.57357951,33.88606645,34.20006539,34.50869687,34.8137521,35.1371655,35.46285872
Sub-Saharan Africa (IDA & IBRD countries),TSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.35412653,23.80616093,24.24914815,24.71301319,25.2062818,25.72324703,26.24458873,26.81275615,27.36660062,27.91559522,28.43399693,28.94908479,29.37018355,29.77712078,30.2119862,30.62211589,30.98721167,31.37032598,31.79078755,32.21958073,32.66059332,33.12479856,33.60324679,34.09825026,34.61130755,35.12538844,35.64224466,36.10133266,36.62342606,37.08944204,37.53267959,37.97619232,38.41952001,38.87808975,39.35668535,39.83802489,40.30342553,40.77471318,41.25646736,41.70690969,42.16683899,42.64869756,43.15547709,43.63922847,44.14922276
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.31130651,52.64873897,52.97627461,53.28776308,53.5829997,53.86177978,54.12389862,54.36915154,54.59733385,54.80824086,55.00166788,55.17741022,55.3352632,55.47502212,55.59648229,55.69943903,55.78368764,55.84902344,55.89524174,55.92213785,55.92914683,55.90101909,55.82981214,55.71880508,55.57112413,55.38989555,55.17824558,54.93930046,54.67618642,54.39202972,54.0899566,53.92536155,53.92540534,53.925579,53.92596995,53.92666524,53.92775231,53.92931868,53.93145189,53.93423947,53.93776896,53.94212789,53.94740379,53.95368421,53.96105668
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.56091595,51.83382046,52.14234074,52.51010739,52.96796481,53.5708532,54.32494017,55.18817687,56.12295637,57.09167173,58.05671599,58.98048222,59.82536348,60.55375282,61.133696,61.62341136,62.07846464,62.50062403,62.89458218,63.26503175,63.61666538,63.95417575,64.28225549,64.60559727,64.92727415,65.23409017,65.52098097,65.80000305,66.0676054,66.33621979,66.62800598,66.91918862,67.20989227,67.49995422,67.75246434,67.88079071,68.06233565,68.28778076,68.54852403,68.82063826,69.10431664,69.39975238,69.70713865,70.02666865,70.35853557
Turkey,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.88412201,40.91445508,42.04299874,43.22638785,44.42215506,45.58283448,46.71016424,47.84027204,48.95600695,50.02975833,51.03139603,51.94908655,52.79297854,53.58278379,54.33477878,55.06523998,55.79044389,56.52666698,57.29018573,58.09727664,58.970612,59.87224614,60.73853427,61.58450607,62.43884812,63.33024703,64.28738939,65.33896182,66.51365089,67.84014322,69.34712539,71.00287235,73.77886802,78.52183684,83.60248507,87.2167108,88.10209586,88.03204727,88.16557496,88.66181529,88.9303115,89.17620482,89.03811646,89.02184468,89.34431229
Tuvalu,TUV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.16417432,31.08364471,31.86382763,32.59048191,33.34936641,34.22529821,35.24877932,36.35960131,37.50294665,38.62322293,39.66483773,40.56368166,41.31419414,41.96088548,42.53736532,43.06131485,43.55041526,44.02234773,44.49479346,44.98543363,45.51194944,46.09202207,46.74354819,47.49865116,48.40121265,49.42097909,50.52298612,51.67226937,52.83386445,53.972807,55.05413266,56.04287704,56.89649033,57.63143368,58.29995966,58.91485027,59.47447683,59.95312749,60.55964096,61.24065292,61.92126105,62.60982964,63.30657681,64.01172067,64.72547934
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.76755679,15.25893018,15.72382409,16.16634971,16.59061823,17.00074083,17.4008287,17.79499303,18.18815423,18.57068374,18.9291312,19.26714383,19.58959874,19.90137309,20.20734399,20.51238857,20.82138398,21.13920733,21.47073577,21.82084642,22.1944164,22.59632287,23.03069182,23.52020873,24.08324691,24.70618845,25.37410332,26.07206148,26.7851329,27.49838755,28.19689539,28.86572641,29.48787646,30.07251088,30.64430772,31.20615666,31.75773032,32.29870133,32.8287423,33.34752585,33.8547246,34.35001118,34.82347364,35.47480194,36.16844589
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,6.755519515,6.917282999,7.146037262,7.425207363,7.742547099,8.085810266,8.44275066,8.801122077,9.148678314,9.473173167,9.762360431,10.00532331,10.21585236,10.40087279,10.56886609,10.72737191,10.88392988,11.04607962,11.22136077,11.41731295,11.64147581,11.90138897,12.20279357,12.59041367,13.12211184,13.79072395,14.58515203,15.4942981,16.50706419,17.61235234,18.79906455,20.05610287,21.37236932,22.73676592,24.19385034,24.97778566,25.69535671,26.41392606,27.1280475,27.83697818,28.53997523,29.23629578,29.92519697,30.60593594,31.27776982
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.1819552,62.7288755,63.24643798,63.80790669,64.42714076,65.01486618,65.54408581,66.0804397,66.62821877,67.08633535,67.4111924,67.69128285,67.86034209,67.91796609,67.91691305,67.84096581,67.71942028,67.62987034,67.55467534,67.48116334,67.4038573,67.27498055,67.26727334,67.41967987,67.59709684,67.81360463,68.02933478,68.21023224,68.37520858,68.52514422,68.63739713,68.72342998,68.82419831,68.93262881,69.05543393,69.15873172,69.21022416,69.26331085,69.31579928,69.35276487,69.38391005,69.40270327,69.42345912,69.4754455,69.53156432
Upper middle income,UMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.41225251,33.19045932,33.75505448,34.67699615,35.79092008,36.50926998,37.28150751,38.03407813,38.61387121,39.13471444,39.41633092,40.10666633,40.69920795,41.29483896,41.88270091,42.484039,43.57755378,44.69159812,45.81199718,46.93035991,48.1503102,49.11992899,50.1871345,51.25572729,52.20775079,53.14551506,54.12936903,55.20417215,56.04662413,57.01717558,57.74001573,59.32677905,60.24548286,61.28524083,62.26997813,63.3807361,64.37359667,65.2912689,66.24312434,67.07894492,67.6849904,68.48779961,68.92054654,69.2696281,69.65048148
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.98331263,85.45433537,85.92518748,86.38439941,86.82050163,87.21900314,87.59249358,87.96878653,88.34816836,88.72484263,89.09301293,89.44688279,89.78065579,90.08853548,90.36472544,90.60342922,90.7987169,90.95271929,91.07635631,91.18078136,91.27697682,91.37592506,91.48860847,91.62600942,91.80094341,92.081271,92.48454828,92.9603688,93.45975579,93.93373243,94.33332195,94.60368248,94.76065975,94.88447351,94.98978212,95.08000023,95.1585425,95.22882357,95.29425812,95.34793091,95.39976501,95.44971466,95.4977417,95.54396057,95.59819516
United States of America,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.7506044,73.81396152,73.90354803,74.01634738,74.15005144,74.30235208,74.4709412,74.65351065,74.84775233,75.0513581,75.26855083,75.54301684,75.89433176,76.29981134,76.74056578,77.1977053,77.65234011,78.08558042,78.47853645,78.81231841,79.07408979,79.30862237,79.54610398,79.77733503,79.9960937,80.19615817,80.37130664,80.51531729,80.62196829,80.68503784,80.69977447,80.69575543,80.68374934,80.66088928,80.62422318,80.57079895,80.49766453,80.40186784,80.2804568,80.13047934,79.99745176,80.00747651,80.03249782,80.07156112,80.1247798
Uzbekistan,UZB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.07473373,41.17204666,41.17657471,41.19269943,40.98396301,40.62775803,40.54156113,40.64146423,40.80275726,40.6152409,40.7715937,41.08452261,41.5298766,42.08943141,42.74496279,43.47824647,44.27105821,45.10517374,45.9623688,46.82441914,47.6731005,48.49018863,49.25745927,49.95668815,50.56965102,51.07812363,51.46388172,51.70870103,51.7943573,51.61050415,51.33216476,51.33955002,51.33596802,51.12769699,50.88687134,50.65973282,50.65721893,50.67873764,50.58149719,50.5920105,50.76704025,50.92699051,50.98474121,50.99648411,50.99866867
Saint Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.52543626,43.56395546,43.59772011,43.62822383,43.65673542,43.68452368,43.71285742,43.74300542,43.77623649,43.81381943,43.85702303,43.9075601,43.97302617,44.05688212,44.15571489,44.26643673,44.38595992,44.51119672,44.63905941,44.76646024,44.89031149,45.00765715,45.12142668,45.23615271,45.35171852,45.46812217,45.58536169,45.70343514,45.82234058,45.94207604,46.0626396,46.18402928,46.30631148,46.4319347,46.55799305,46.68456387,46.81165895,46.93929005,47.06746894,47.1962074,47.32551719,47.45541007,47.58589783,47.71699223,47.84870505
Venezuela,VEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.20950817,79.78546297,80.33136671,80.8475081,81.33845417,81.8081398,82.26049984,82.69946916,83.12898262,83.55297509,83.97410224,84.40920179,84.87663566,85.36572692,85.86247204,86.35286749,86.82290976,87.25859531,87.64592063,87.97088217,88.21947643,88.37277412,88.4553811,88.52227434,88.58355464,88.6386733,88.6870816,88.72823086,88.76157236,88.7865574,88.80263729,88.80792789,88.84018685,88.8786817,88.91639135,88.95398041,88.99144284,89.02877261,89.06596369,89.10301005,89.13990566,89.17664447,89.21322047,89.24962762,89.28585988
British Virgin Islands,VGB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.56713676,23.62990586,25.04052923,26.71359877,28.56370638,30.50544396,32.4534034,34.3221766,36.02635547,37.48053189,38.59929778,39.29724503,39.74575661,40.16949793,40.56298453,40.92073196,41.23725575,41.50707145,41.7246946,41.88464074,41.98142541,42.02354542,42.44091789,42.85260823,43.28604333,43.74121413,44.2181116,44.71672669,45.23705035,45.77907352,46.34278717,46.92818222,47.53524965,48.16398037,48.81436536,49.48639554,50.18006186,50.89535528,51.63226672,52.39078714,53.17090748,53.97261868,54.79591169,55.64077745,56.5072069
Virgin Islands (U.S.),VIR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.55771906,41.654445,44.11479999,46.86890274,49.86924473,53.06831742,56.41861229,59.8726208,63.38283443,66.90174464,70.38184291,73.77562071,77.03556949,80.11418075,82.96394594,85.53735653,87.786904,89.66507982,91.12437545,92.11728237,92.62344465,92.93125053,93.21916748,93.47732242,93.70714839,93.91007838,94.08754543,94.24098254,94.37182274,94.48149903,94.57243927,94.65535789,94.73535911,94.81059582,94.87970707,94.94133191,94.99410939,95.03667855,95.06767845,95.08574814,95.09740245,95.16043106,95.21715147,95.27407909,95.3312197
Viet Nam,VNM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.15947621,19.13540094,19.1141028,19.09562042,19.07999245,19.06725751,19.05745423,19.05062126,19.04679723,19.0530525,19.17350397,19.43968019,19.825251,20.30576795,20.85678258,21.45384646,22.07251113,22.68832815,23.27684907,23.82122789,24.36725269,24.94893627,25.55409257,26.17454078,26.80210013,27.42858982,28.04582906,28.64563705,29.21983301,29.75813474,30.25040273,30.69960417,31.12227794,31.53342017,31.94802699,32.38109454,32.84761893,33.3625963,33.94102278,34.6239135,35.57066763,36.65406564,37.54785156,38.12989044,38.49007034
Vanuatu,VUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.76860191,15.18523276,15.61118033,16.04147333,16.47114043,16.89521031,17.30871166,17.70667316,18.08412349,18.43631143,18.7666062,19.08161631,19.38387488,19.67604741,19.96079942,20.24079639,20.51870384,20.79718727,21.07891218,21.36775856,21.65724906,21.93417069,22.20114589,22.46413724,22.72910731,23.00201867,23.28883388,23.59551554,23.9280262,24.28617533,24.74250412,24.7861634,24.81835514,24.84073628,24.85496377,24.86269458,24.86548756,24.76444415,24.2729727,23.50246689,22.41868521,22.25018224,22.25412497,22.26519668,22.28669334
World,WLD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.47921586,39.86814093,40.15248981,40.56741276,41.05715207,41.39014468,41.75155812,42.11079963,42.40057959,42.66510914,42.83136648,43.16580303,43.448567,43.72617151,44.0155475,44.31209581,44.80346776,45.30220734,45.80099572,46.2920225,46.83906077,47.30416768,47.82540429,48.36300519,48.86500016,49.35779526,49.87133078,50.41454183,50.87924384,51.37287891,51.75898712,52.4574472,52.91696432,53.43242855,53.9080112,54.42468157,54.89364242,55.31842265,55.75103588,56.13939981,56.44255326,56.80751401,57.07033029,57.3099507,57.56347971
Samoa,WSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.20682675,21.21457922,21.18093348,21.02829373,20.81664163,20.61595823,20.49879164,20.51017148,20.61983104,20.78349103,20.96200883,21.11232657,21.2265977,21.33713521,21.44917073,21.55913513,21.66345923,21.75857391,21.84090999,21.90689834,21.9529698,21.97498955,21.94319037,21.78068753,21.5282844,21.23529042,20.95679571,20.69444813,20.40384577,20.10453215,19.83021019,19.61742737,19.47871837,19.38659496,19.31266795,19.23401054,19.12646237,18.96571919,18.72412679,18.41473445,18.0516609,17.56724265,17.500795,17.50127998,17.50291151
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.1244961,32.63031168,33.15910359,33.71809363,34.28675807,34.84703657,35.38086879,35.8701944,36.29695305,36.64308441,36.89052813,37.02738604,37.11430132,37.19051338,37.2551464,37.30968986,37.35563323,37.394466,37.42767766,37.45675767,37.48319551,37.50848068,37.53410265,37.5615509,37.5923149,37.62788415,37.66974812,37.71939629,37.77831814,37.84800315,37.9299408,38.02551843,38.22969592,38.62517495,39.19389228,39.91768115,40.77837483,41.75780656,42.83780958,44.00021716,45.22686253,46.49957894,47.80019965,49.11055791,50.32144439
Yemen,YEM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.37002335,13.16137528,13.95371675,14.74018833,15.51393061,16.26808417,17.00671181,17.76660665,18.56042304,19.3701749,20.18205317,20.98224876,21.75695258,22.49235556,23.17008024,23.79848593,24.39895416,24.98087294,25.5432576,26.08512348,26.60548594,27.10336031,27.57776193,28.02770615,28.45065238,28.85237866,29.23794935,29.60915389,29.96466372,30.30315022,30.62328483,30.92373895,31.20318399,31.44271879,31.86261622,32.38831787,32.9512008,33.55869125,34.21060458,34.90675617,35.70256046,36.07049513,36.32263103,36.57079798,36.80775176
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.40000153,48.50495638,48.63341506,48.78939623,48.97691858,49.20000076,49.55951091,50.09860882,50.73475066,51.3853926,51.96799083,52.40000153,52.68050949,52.89350504,53.08380261,53.29621662,53.57491915,54.0040163,54.65624383,55.44085218,56.25899549,57.00143394,57.67235875,58.37243412,59.0977391,59.82417584,60.52764652,61.18405332,61.76929839,62.25928391,62.62991206,62.85062775,62.96165603,63.05240241,63.13523271,63.20963499,63.27509734,63.33110783,63.37715452,63.4127255,63.43730883,63.45039259,63.47666992,63.58237052,63.69179849
Zambia,ZMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.8857226,39.88544546,39.86711441,39.83638465,39.79431483,39.74196361,39.68038965,39.61065161,39.53380815,39.45091794,39.36399248,39.25365156,39.09724629,38.89935198,38.66597315,38.40311432,37.98427634,37.37588822,36.72334668,36.17204847,35.8735461,35.88464829,36.07060357,36.38585601,36.80358811,37.29698238,37.83922132,38.40348743,38.96296323,39.4908312,39.95588577,40.36844918,40.76985568,41.16822662,41.56347417,41.95551047,42.34424769,42.72959799,43.11147352,43.48978645,43.86444894,44.23537314,44.59885112,45.02858535,45.47038385
Zimbabwe,ZWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.33127086,22.88269108,23.45769249,24.09734145,24.83291045,25.63623932,26.47654976,27.32306347,28.14500214,28.91158749,29.59204121,30.15558501,30.5674247,30.87531733,31.1618939,31.42998613,31.6769076,31.89997185,32.09649245,32.26378294,32.39915689,32.49992784,32.56318842,32.60033723,32.62781682,32.64827097,32.66407946,32.67762208,32.69127862,32.70742886,32.72845258,32.75672958,32.79317521,32.90193432,33.1628076,33.56126418,34.07994607,34.7014953,35.40855388,36.18376383,37.00976716,37.86920589,38.70552072,39.29193708,39.89337168
